uid,community_label
-833839277207401966,2
-1946680162612491750,2
-2210917991024899552,2
7119772321474726439,2
3250884977584294442,2
4017600861601188396,2
-4628468022341875151,2
4395060511727602223,2
-14990146039920080,2
457625705849735730,2
5010308020461292081,2
1661802334525639220,2
-2779960451033413068,2
-9056057883478013386,2
-3328815992033064389,2
8653198268748974649,2
-4637549728399701438,2
247981726553918018,2
6462016501379549768,2
-4999199124110128560,2
-3763337559009080751,2
-8404469215451231661,2
-7156712903973746061,2
2972913178904283759,2
-9103654752562263433,2
1039849398685583994,2
1853562385263938176,2
-7680560939530270076,2
-40844918605297021,2
161461541361732228,2
-4103162120168879477,2
-6735932656483120485,2
-1584689068777616742,2
2671880709013424796,2
7048852893190376092,2
5569636068237167263,2
-7990841377510208857,2
6069551088277572261,2
6264432030129244838,2
-6756705565317084501,2
-5103318851559044436,2
2326680129260014248,2
-5863938286731474258,2
5477177628494449323,2
-6448846659193746769,2
-7389349662636717393,2
2294009903115061939,2
-2775978636045268295,2
86487875078376126,2
-6715111169480930623,2
-204414673293358397,2
2530956189092465348,2
-7867604285144118581,2
-7294489031388378417,2
3971838750494083788,2
2240818340276521679,2
-1869861651258225967,2
-886219238996653356,2
-5662150199880660265,2
1592294594352958166,2
2060420852516178650,2
-4381343394472342818,2
4554637707471407846,2
-3853822662564984086,2
-5071253940157756692,2
8358045030477253353,2
-4593275059709752591,2
-2796682690484974862,2
1130221707857283827,2
2828843370658843381,2
9079201012202130167,2
-2524254812758553860,2
-9175705686716003580,2
-3320398767805641976,2
-7219818428419355890,2
4976213462023064337,2
8189229048669719315,2
5250308189310339861,2
8842582211394980634,2
-5347751863034000608,2
-6196366847232652512,2
4086296000808274719,2
-6282308102169113824,2
1331022783666899748,2
4221252647810288420,2
2284522742395751206,2
4717588339974523692,2
-7519472992983004365,2
-7358604274449069255,2
5366474005804141364,2
-7449646282479056069,2
-1706319628926661831,2
7405471049944582968,2
-8467858924259980481,2
-6327907840643249344,2
-3900389958999815361,2
-8465885408264402104,2
7030842826566847300,2
3613247103120493386,2
5004044868485696335,2
-466185168633803950,2
-3692707380850013356,2
1274034432780716883,2
-1043926389366404268,2
6577890902380301139,2
-4432236543844889766,2
6567171883351984988,2
-822602245965690010,2
179876828058667882,2
5955188910848396136,2
4889503927505308525,2
-1099779823521445007,2
9121296117018184565,2
-4764199873157477510,2
5758654992041036664,2
-8036811291808838786,2
-5890104699470820482,2
-830859541589734531,2
-2652352705935783041,2
5750866404068608888,2
-485429186986849406,2
7957713312211061637,2
350100736128764808,2
3752494491870088074,2
6682476012249729929,2
-3193222090605933679,2
-3930304604259693671,2
3852026452889226146,2
3382601987820669859,2
1135567460243917733,2
-8418425526659920979,2
-7228826696103179347,2
522826449926409133,2
3616993765253630892,2
-5223935483331687502,2
6242893790434741172,2
5120324682565602232,2
897182592485477306,2
834359215141473213,2
-3961175810853254209,2
899128501041679296,2
3844453483405429699,2
-5613065604984419383,2
2907744251864599496,2
4332143386164251595,2
920592109780913102,2
-5953479349038167087,2
-8675431504742921257,2
2959750569140079571,2
1432288437227539416,2
-946458321595085864,2
7588090271111629788,2
848754297949440993,2
-1197181526862410783,2
3335815359360453605,2
-6180353471515145239,2
5900819131313212388,2
-3842637627044738064,2
8627903896232315891,2
1793640337121922044,2
-1714935516437099523,2
-1068751049299276802,2
2894792509231909888,2
-7718247671170675704,2
2000187873560677390,2
-7075153664390149100,2
4844141579570433042,2
-6242438773612557287,2
-8515579081593402341,2
8432596274872503317,2
7578172795860732951,2
122115640318151706,2
-6057429814125868002,2
6537546880045992994,2
3987954606574980132,2
-6865280233225008088,2
5434147448807148581,2
-9101387561425646548,2
-4502544989765710806,2
6652391260612250666,2
4300439302854593581,2
-2507994863919903694,2
-8334021713257247691,2
2043102710711241783,2
5837257364977798198,2
-7427582865729467332,2
1181665550087408705,2
5672532465271098433,2
2065060784676588612,2
-8409060667508732856,2
2762487265029835846,2
-7910025312381645746,2
2148922187745119307,2
2745171496205470796,2
7740237168385117269,2
-8373747057397281693,2
6800697767949159520,2
505014478051789927,2
-8604778396003677071,2
7426666294166998129,2
-3924069482276139914,2
8200664800906497139,2
5655690839183248503,2
2398030035593514105,2
7254556237556534393,2
-2356110008821298046,2
2477800346977881221,2
-5410505460982559606,2
3187441156925082759,2
924540876486528142,2
6716006684501134477,2
-4557872580442927983,2
-2795215468280230765,2
-3358321154102342508,2
-1181342614507303786,2
8846275437748735123,2
5495131535495056538,2
-2892924284710368097,2
6818259578706775197,2
6130607338411707551,2
8604349559124446366,2
6540590815804312738,2
5462682168489594021,2
-5267180508391748437,2
5897034524323138739,2
-6733730064013013832,2
3788460561545481396,2
-3164413444076286792,2
606230000536046778,2
6506382068427181242,2
2145368365277957308,2
5867741398468054206,2
4239000412510932170,2
7299634202033835209,2
-4582873709394735922,2
6213805804771265740,2
1665321052481703119,2
4151367296079940812,2
-6681232216009683753,2
4146470115140750554,2
-2077955244677870373,2
-6824602132878406435,2
3019946289423109342,2
8696793962795158752,2
-4251698540870447898,2
-8135291725974549268,2
-8135950557897110291,2
-8759595356007641868,2
5603298350853180660,2
-4114398335110427396,2
-5821575167482344194,2
-3103936323472667393,2
657753790955048199,2
8007988323696561413,2
686753186714799369,2
6462613892842310920,2
-1565398369968665330,2
7117629947227983116,2
7790006026478996758,2
5788177148251524377,2
-3104713477203768036,2
-3027849478283670228,2
-4842149454768452307,2
-8280341761691169484,2
2353527555028471088,2
8809093370239831344,2
-3241328551020278475,2
2964427531691937078,2
-63467051677856449,2
5279649384541244733,2
-9196721756212638394,2
-7852661663741719222,2
-4035729460095038135,2
6683789044001721671,2
2299917730812448071,2
-8025654164814115500,2
1792652251956170070,2
-3595226329618002598,2
1704969890015530330,2
74568751472364894,2
-7041237871932420751,2
-7511010334655853196,2
4880413989617847664,2
-3524023825555731074,2
8153736644241313146,2
1197852204838997377,2
-881587383717278330,2
-4461702194783793784,2
6543243057222962565,2
-2468018468297585271,2
15888646454955400,2
1311229227393142151,2
-1414047841626436210,2
1852493835984096658,2
5034293833313078674,2
-2990671913500488287,2
3818038346958687648,2
8538624473665162656,2
-6377213263976804954,2
-3716686840563315289,2
-4637010173195792978,2
1870720324423830962,2
-7200251281891209801,2
4588813217139969468,2
3425217386087501251,2
-967168421786890804,2
-5312572087791202860,2
6439912267218210257,2
629001567006150102,2
-3623577676206649895,2
4403459687102074328,2
5985603609780211160,2
2085956469032406491,2
-8601106699796820510,2
-2211841700171428385,2
3900353097230634464,2
-3385319906803003927,2
4811693366314978794,2
-6374653351085158924,2
1867539030683209204,2
2465209644796923380,2
-6499950796367016456,2
580376190155673078,2
8733231093741571570,2
-6889323108927222276,2
8578760535105261052,2
-9050056969794826749,2
-8112827833598947828,2
6025041070654279176,2
-8614939870185206248,2
828508710250925589,2
3116600885047250452,2
-412438991831904741,2
-8401386464316699105,2
652940237567741478,2
-4818555067864003027,2
148592449611157036,2
1479609993343585838,2
5558698932588039727,2
-4091353938180125130,2
-6960987900728259014,2
-6194106243204723142,2
-4988707686869578183,2
2135050836501515835,2
-4190266187186647485,2
-431421509067289021,2
-2702061728707981754,2
-6271597494146904505,2
-1579421431311970745,2
-4088126078945276343,2
5384755335753682502,2
-4714933001308942767,2
-5517798480196743598,2
-121759924846145965,2
2720548378348670548,2
-4430465097467769255,2
4437694054514216536,2
-6902120680590619043,2
5696441941500808795,2
-4842882509808546208,2
-8502274498859577758,2
3490656894952066652,2
7621555337856077403,2
4622334481415982691,2
-7000684164532744595,2
-7413020741458801041,2
-8837499940708757904,2
8930123155595251313,2
344534488887905908,2
5816207969049300596,2
-651528877524726152,2
-1167726275750343043,2
-5067065200461295994,2
4049356139167665796,2
-2784315223056789882,2
-2016746017470886261,2
-6048772193293775218,2
-7323070817245933935,2
-6159737365920297327,2
-2689229451178357105,2
6240591522226949772,2
-5968608179367391591,2
9176704573009874581,2
-8158074864464900451,2
2488593239620898457,2
-5297182246413611351,2
4414893451410591399,2
-9067131478090658130,2
6663303666194370217,2
7689910791114641066,2
3783490768883470004,2
565715881793212086,2
4507013510642716348,2
6683451465549270723,2
7846434816612028098,2
7576798598338236099,2
7516227645071085253,2
2860327020204838599,2
1193933609391410893,2
-9094142078972801328,2
-6468671069488754988,2
-4361931347147436329,2
-4605234293835247912,2
1664654296844390106,2
4012045454467321566,2
-4660410610104873244,2
-5064390290716569880,2
-5583058946918789393,2
4700150239478730481,2
-549126945517809928,2
3129967944163053310,2
-8831143675389882621,2
5961192413681602307,2
-6534267644991320309,2
-3762462020480348397,2
6580480096974982929,2
9013664658296983313,2
610914408491831064,2
4962460997465591576,2
6452550529105317656,2
2617391905588825887,2
4184059220379881257,2
8708108095347412777,2
8149300832643764011,2
-7924949611481870542,2
-346993878021255368,2
-2678502479304405191,2
1966596062612737852,2
1118301185345900354,2
6359819512655826759,2
-5553752228696764594,2
-8614011112698753190,2
2636354604530061144,2
3005149199322763099,2
-4204156279116345498,2
-7783098514003144855,2
1655169829296459625,2
-3013041799687254166,2
2768105577836760936,2
725022692977856366,2
-7974144157694505103,2
3711998931278417775,2
-3851679139794858126,2
-6583648199006564496,2
-7866752912014258315,2
4387176780510842739,2
-2593953619005747333,2
-5230783024093540478,2
2044366819347058563,2
6462201441852379009,2
7355413567169154949,2
4670613962166423431,2
9109034748586938247,2
5912478442315108233,2
1219208457765572494,2
-996357630263898225,2
-6698489727064289388,2
4790103893921157010,2
-242902623551565930,2
-477326290111377514,2
-434474058048417896,2
7904469830489657240,2
5385779764717080475,2
-2901375421171576928,2
3583250950738464670,2
-4354787675505635419,2
-8379574016147271768,2
-3597887390635864154,2
4868509681874948005,2
-5206248080042176598,2
3630894946689273770,2
9205616131067531187,2
-8893720581777731652,2
4936962637383520184,2
-78949699225858119,2
1330561259006250943,2
-2154447409393512509,2
6091482116694527939,2
2440715560495927242,2
5988473233220095946,2
8673923229651881934,2
-8645956878181675049,2
-213811992723533866,2
-8818015993869185057,2
-8175759063510888479,2
-3336038638269313052,2
-2166896145373671450,2
1181829992655409129,2
-3777810706879426579,2
-8276558521496449041,2
1533189409207275513,2
-4159941587896709125,2
3750066555951960058,2
-9082890856856498176,2
4624364307209703425,2
-75485881019346939,2
1329111861244121093,2
1700944408130146311,2
6759430485579059206,2
3868998784002347016,2
-4301694602829180920,2
8416009641039155208,2
9182689868808507406,2
379944952958472210,2
244706985227767830,2
-850727042200186854,2
-7006960191262765018,2
417242816791236643,2
2108154911353524261,2
-836698937524170706,2
6605038557995913260,2
4312991251060019247,2
-3411521360170528716,2
-6158893161141186506,2
-5645011017619812299,2
4294316741218062389,2
-3012595545875886017,2
4813247732227690559,2
-4545681463470796733,2
2472040365256659010,2
468476089075814465,2
-6616523614628687800,2
6822374990733037639,2
-4081532002947248053,2
5737715782939627593,2
-974317807796432820,2
-162839949725609906,2
5116460530666885196,2
-5400427855855038380,2
-4496169468289167272,2
-8619026123602603941,2
8759100588602216535,2
-1849854438843035557,2
639843079646924891,2
-5189038109404770206,2
1281392368847868004,2
-1943641970660945820,2
-6198654001228492695,2
629544324345811047,2
-1509349206266556309,2
3271989146516639850,2
-8999355685448265613,2
-9069666465494413197,2
5090562463145316464,2
619433656066691185,2
-3275502590078037898,2
-4311775865816166270,2
-8137863447578881912,2
3250913380441313418,2
-8089496724943089518,2
-7218508799028309870,2
-2345659078865006444,2
3626788705692864665,2
1342016628161171611,2
6777097872573649052,2
6715583778700578973,2
-4582789254513373023,2
4886020853119766687,2
-9221596057970487132,2
-4513202376136011612,2
2480255398368170149,2
2589531488783618213,2
1700845062351540401,2
1401203198805201087,2
1993952887132311747,2
-5361884924190863159,2
3425886724434743494,2
-4633608146648379188,2
2766518780730462410,2
-3118538691847597875,2
-8803304210440728364,2
4802887909704126672,2
639618818406928595,2
2830075856809414872,2
6205842254847987929,2
-7579018812839374614,2
-5730787009472966422,2
3307676972125835496,2
6837906979773403372,2
-3972005779901067024,2
-3705858090824445710,2
-2017019724658585358,2
4073298619418595572,2
-8005880589600501506,2
3596741987659731195,2
390970379151659259,2
-3926373728674983681,2
-7785987164748590846,2
4388879636972491015,2
-9036825053138333425,2
-7192804325262569200,2
8457838355001954572,2
2925884131113750799,2
3766463020509876495,2
-5542696969737678571,2
5992685140375163155,2
5583833995495133461,2
5373956907106226456,2
-8251552277734043362,2
6113108728761602331,2
3791765734515724572,2
-3136237555474968284,2
9082404171655598369,2
4380818623312744740,2
7723050730990391588,2
-8745757212169023187,2
2261499413195968814,2
1388702148719333679,2
-2883354313323130577,2
1249058397471559986,2
-5980949239793135301,2
8095467869022245180,2
-5031079722987368125,2
-1679315241256038078,2
5447833798456561987,2
-2996860907976994488,2
-5157413115694362295,2
-7206376834594582196,2
7647270309345546573,2
-2036891014462385839,2
5579417010871128402,2
4569002662300930388,2
3279781373077672277,2
-4676148983038291612,2
5868778315367895395,2
6607787973207708004,2
6026128867558347112,2
-2730073101300739732,2
-5813241547258146450,2
-967580610072096405,2
-4523954530928242322,2
-8590964511142129294,2
4258153074415423856,2
2839479310565691761,2
-4733366528998059661,2
7735078352866693490,2
7445480514774028663,2
-3821845255945662084,2
-1694540002404150916,2
-3898260309333716609,2
6255688404401049984,2
7717268279882076543,2
-5091372780577566331,2
2834462614357463431,2
4431728033112314249,2
1426858725257695628,2
-6486206018291838577,2
8300885578049835410,2
-4167581138769358440,2
-3454386833110412898,2
4327266146253722015,2
-9126017331052097112,2
-4689291748966477401,2
-5221404415182712403,2
3760212680388039083,2
-3100165850084486735,2
5456308229597745592,2
-1174820981197712962,2
9083397708153409987,2
-5816365270830493238,2
6632738810998739398,2
-6250027846572518963,2
1220172290146357710,2
-6523991729153977899,2
-3578090935247384103,2
-592392235062734368,2
-722700126297599519,2
-7440810978680188443,2
-6681819665363971609,2
3079125506373112296,2
6137428932623127018,2
-9179803419537649166,2
2315604299439985140,2
-3923018687608860154,2
-804045789351587318,2
8022842238786785799,2
-2779796224141897204,2
7625884889953128967,2
-279753217074867694,2
-7924500924676386282,2
-3095535220566470119,2
-528337403874061792,2
5547497786360255010,2
-5480499940930039256,2
5955363646096986661,2
-7723679507084684756,2
-2380074373149175250,2
2843812858124751409,2
1016643226940002867,2
2659270452119654962,2
-7488430883140218312,2
2351588178910827064,2
6028048451297530424,2
-6925164921188986299,2
4991452183432057415,2
-5622691612982717866,2
5213011607605138003,2
6927839567521960531,2
-7504759570776403361,2
-7381604186935602589,2
8254175747166753378,2
-3635108009635032469,2
3703858199198880366,2
-6373731913946967433,2
-5765570578553843080,2
-623145932581842315,2
410605347864367736,2
5121317803095544441,2
6566717625283170942,2
-555049335294733695,2
4943505110877786754,2
7291231071869522578,2
-3351390737609731433,2
2039684420082651801,2
-8039442180403178852,2
-4760810338901634400,2
5136549731252228767,2
-4330981370765061468,2
-435314266565193044,2
-6643498733721955663,2
-1094469194953207120,2
-4469758053737377100,2
-54332528816631116,2
6956155271431377588,2
-1681992874111872329,2
3165783801452221110,2
-75779240937467203,2
-6547573315983584575,2
-6827652345581743422,2
3162430037256360638,2
6716089094422319808,2
-7366220470118460724,2
9059370053125329611,2
-9162031661752855851,2
-3492168594080214314,2
4662251263773954779,2
-362712355624922392,2
-197804073349885206,2
658170146924712692,2
-2280090951954017533,2
3670482885948789507,2
4176223336591708930,2
8264025145224123142,2
-137311442539982071,2
-2394464174955638000,2
-1433486957291056367,2
5943812250130633489,2
-2056059344606538984,2
1110245175914058521,2
-3755124120076627173,2
-185998749425675493,2
-8842809392426462428,2
-8971629999895948504,2
-2799165571519818963,2
-8738191132295245003,2
1682888102815650611,2
-4393120493088091339,2
369850148834038580,2
6329192663434318647,2
-5673066291489483972,2
-5021982420407495876,2
-8810129563618454719,2
2566318035884364606,2
-819468639692074174,2
-1114893532422941885,2
613328842090402630,2
-2073945191924837561,2
-5637935073287941297,2
1931843763579966287,2
-6104632331713326247,2
-8903989828872121501,2
786893891880014694,2
-6433473644474084500,2
1717327295591666539,2
8847363584389993322,2
3847958008020521840,2
-3097696141066841225,2
1678412614432248698,2
-8813145834246581377,2
4263485448199525248,2
1264589000047514500,2
2660302628060189573,2
8904299550335619977,2
6497614547876762511,2
-3113418731981843562,2
-955520025697791083,2
-2759848517185776739,2
5290591983834682269,2
-2241267412113763416,2
-3678911845801995350,2
3904295419907593131,2
2366755903394075563,2
6700845346554303407,2
3216962748626293684,2
1552091143864636343,2
-1224057900110392392,2
-6314635610921577538,2
-6281321416332356666,2
194057351815680968,2
7702979571290526661,2
8501455593949156298,2
-7423615884623555628,2
-2004594834123467813,2
-5782709530367700002,2
-2170301932063632410,2
-8360401471644445718,2
2824167202053084144,2
-8587640814257253387,2
-4927977943064718346,2
1498919081110459382,2
-5435771561254792199,2
-7313271184325553157,2
4496926219133047800,2
1040092437507396606,2
-6558372008006986749,2
-1556427770186902526,2
-5643697479208086522,2
6693203239018484738,2
-3204262030186064886,2
1987522065915499532,2
6616911750688855055,2
8389674166386086926,2
-6501733684037757931,2
7564068999970477075,2
3395814956526916633,2
6110191163434914841,2
5188932988761855005,2
-6858295946090327003,2
-2950739343053499353,2
5544787173557326890,2
-1906375804617042895,2
4805926115919057970,2
-7130997017228028866,2
5611685782546732090,2
-1020638415307615171,2
-2155523433829575617,2
-8126257047238814652,2
6145153295015531583,2
-3668253914487139259,2
4351527955507106884,2
5817702612003771462,2
8814977018251236427,2
7139163295878665291,2
-426545826072701871,2
-9156643552138701724,2
7921246657095455839,2
2142085572801385572,2
4794610025444463720,2
-2352965562408446868,2
-8342716061054086033,2
2303511259918292075,2
8297518639327794284,2
3234413718228096113,2
1991560368347468915,2
-2193167532469070733,2
4236287721392624769,2
4665317198153045121,2
-3544870208154446709,2
6984889127902172303,2
3092523832953066643,2
-7678708235049446249,2
3982124900420998296,2
-7772512771342674788,2
2013565967229965470,2
-4569602051887016796,2
7818535458744095907,2
2360460098059293862,2
-105179767379405655,2
-783089690183150411,2
321002115501315259,2
1494282419100505280,2
4427363540169053382,2
9168265671804376262,2
780289948417709260,2
-364567269792230196,2
1735377805888246990,2
4705657109696533716,2
-8719062447358290724,2
270425347874149597,2
4181532526572917981,2
2459628443122717920,2
-453127103560755999,2
-665152323535579934,2
-4308316117450042136,2
-7570743476008856341,2
5041234309973333224,2
-5799801763950701331,2
5746568030414755057,2
6642659938460947698,2
-1045646780712430345,2
6314130994140730615,2
524654034159457533,2
1750975515531465984,2
1713759077695280387,2
-7260132649117362936,2
-5524860895882193648,2
-8337338660662487787,2
2351926175782166,2
3617091594588837149,2
-7786244905059298014,2
1793671798825735456,2
7481860313190421790,2
-729487144292920032,2
-1706647146929138402,2
-1216959503773674201,2
4085370108555875622,2
7452914850867500324,2
-9037391493686962888,2
-6956292108970699459,2
-4882950283135625914,2
6424524831697327427,2
605337231717881157,2
-1736553710303914676,2
-1873731070035700404,2
5174779106277512524,2
1421382885576332628,2
6188162884746401111,2
-6575122917879524004,2
-7160452304301140641,2
4980556966393730394,2
-4333930198262295199,2
3005758710998422881,2
3415714256196916578,2
-20764487760423578,2
-4441458387286174354,2
-6279080393907841676,2
7535419413187319156,2
-7899177255075654277,2
761876837870261626,2
2179347833494230395,2
-7910333771626261119,2
-2395293669005666943,2
-3606462973684427387,2
8924714652860994949,2
7024176226772112773,2
1657683038290367880,2
-2412560348464228979,2
5772538777020847500,2
9183787081826620812,2
-7139990678718851691,2
-6736056773476428390,2
-8387077194027575902,2
-7923548882803305045,2
1432183107393344940,2
3730627310123406773,2
5696950904013903293,2
-1183985584592988735,2
-8192265569421437499,2
-5181369638484912698,2
6274737412437628356,2
1184028690863805897,2
-9046030388641737261,2
7944354342170842577,2
-1698765335199820332,2
6289236139665839571,2
735445630016869847,2
-6476281801717656099,2
7115745068160832989,2
1387834037182977505,2
709983498313979362,2
4553222109783053798,2
8534977777945728486,2
8896867034746770921,2
3627321484421551609,2
6084685599160587769,2
5192608573609468,2
1452311611047204351,2
-465542365869058557,2
-1346395498627017204,2
-861322889302452722,2
-6796629669316602351,2
4290430504044910093,2
983920268046030355,2
-2157478255525046762,2
-1578610146726455785,2
5226471778247300629,2
5958864853129156124,2
5181048916358125086,2
-4659683530778028508,2
-5964953621512137179,2
-2664446685297846740,2
4981035396449359402,2
-6340737141602855379,2
-1529294402131012052,2
-126029647063886292,2
-6427498610884815308,2
4998250822398694960,2
-9165868557337307592,2
-960014003197651402,2
5347034547423860279,2
6708196899088684602,2
-6215235125425416638,2
-3620087435717061055,2
6206083458260850249,2
5092872515841218124,2
-5480366624129231274,2
521279706835768917,2
-3377868301160360358,2
5475792973036705371,2
-3159445217930979743,2
4769418412064691807,2
-7050573289903171987,2
-4977084994158012816,2
-1574563939254872457,2
3172471021566088822,2
-8552077520084609411,2
-1167911993831401862,2
-5694116216842561922,2
-1740871088786057600,2
5419983962737923721,2
-1101543761963723124,2
-5110409383328557426,2
-2337271770409806195,2
8837370163104634514,2
7542559843512014489,2
686260164434646685,2
-2779676605358352731,2
-1692743732753934682,2
-6481266560893921623,2
3328019988560533157,2
-5391019313092569427,2
-3255666423961430350,2
5078483741149419188,2
-9132193572814137666,2
-6228358488663861554,2
-7001950310472165678,2
6155852623354320596,2
-7466093958840133927,2
-930349645703227688,2
-3232495954335836456,2
-4572909717904763176,2
-8585504038743910688,2
-618069415652698402,2
-3794854328991557922,2
926590097953445601,2
-4301709309541296412,2
2582813465245046501,2
5445455118470534886,2
5020491318015612648,2
74342712234792683,2
552339059429005036,2
3507175649396578032,2
7502597243997837045,2
-1694398898499954941,2
8482197512805340930,2
-6253897044416473336,2
8706739865727981315,2
-3453740879002413306,2
-1325150497543891190,2
3046401124747892496,2
4532451859446290193,2
3828890710420543256,2
3854085090504529689,2
6324270030529419034,2
228721126239819548,2
-7654043286428920028,2
-6766355047511959771,2
-588326082004986076,2
3023552907455944486,2
-2296831761377863880,2
-8531406975248443588,2
-8199539387510892734,2
-3950736767637203134,2
-815166208020129981,2
8117736925317486408,2
8738635843989460811,2
8895379396038809420,2
-2062780082624866480,2
-5188347082231064750,2
-6380383637090281641,2
4204207744124245850,2
54823099908413276,2
-1121310357658085539,2
2587447165632698206,2
4562288305208088417,2
-3047576551933159575,2
-9134506053199538324,2
-7371772138194675852,2
6232692184828794736,2
-2999289406046808205,2
7635812651808905073,2
-3052066590355826826,2
-8132873430998001800,2
3266716141148493687,2
3672529805020944249,2
1370564129037277051,2
5924591935083042683,2
-2526261286144387200,2
-5546893280444098685,2
401964766447327108,2
5350669940093933454,2
8914314367604676501,2
-574396886940985447,2
2665818640943470507,2
3283753527214004143,2
-1916306232242546767,2
-3669802441641502795,2
1014512206753355701,2
-1298639232107882566,2
-4113048091128834112,2
-2482797320542038075,2
-618146753920051257,2
-4570954606537287734,2
-3353859197440436272,2
106144539609978836,2
7181671569940076504,2
-791140054920407075,2
173318096326678497,2
3781875535977961445,2
8006791457286576101,2
-697285553354385429,2
-8273685970084374545,2
1988953693150697453,2
-8695837175519979534,2
-8329242438451537931,2
-5921499216498599948,2
-9124002192835422217,2
4481182393991354356,2
2395362403072137205,2
4402391883911976951,2
5454100058826004472,2
3130746731149449210,2
4125483720472319997,2
-6925292349607192574,2
335251537711912959,2
-5466921274521888765,2
-2144865298693040125,2
9159847601911814145,2
9121189205519816706,2
4640329565246773250,2
2304854842435491845,2
-8276376449409165298,2
-8687398949888927726,2
5109983003225282580,2
696284196349859864,2
1138618711585773597,2
-4156928876935587806,2
2934013075726456864,2
5240046071128447012,2
6702336850469378085,2
-6196055197902383063,2
5462054654487615530,2
7768040429313513515,2
3132962722648741933,2
-1112589187943442385,2
-1447131000220886991,2
-7102659489144973260,2
335029985471944757,2
8106751490246498356,2
8331232687587121210,2
-1310090531620595635,2
-5897364639208253361,2
-657648389980891053,2
-8067080774153480092,2
-440352020346120090,2
4573862946582878315,2
-6545386342279489425,2
2378163912393807981,2
6006625488736933997,2
2245285925635020911,2
4602618921803896943,2
-1695198944030042000,2
181630269338212461,2
-2276269702740125573,2
-1941440768733685636,2
6212420298711554180,2
6936332641101731975,2
4360778421927860361,2
-3880924734136330088,2
-3337456172951873379,2
-7424282497713907547,2
-9209179452485347162,2
-7516745198747985746,2
5261029927549851821,2
-2838806384009750351,2
-8358265364549543756,2
-7481913817150072652,2
-185181126220261195,2
7737164295670257843,2
-8664074914986010436,2
5468587573209651385,2
-5413703655676651329,2
-3631645987532121920,2
6618672785969567940,2
8827903023998097604,2
-418864571750360888,2
-9012507459969820469,2
-3362802608689719087,2
-6114179165604489001,2
-8923677822710523687,2
1189698734235244760,2
-4652097951681554209,2
-4017289611361855264,2
-8045627177512019726,2
4107388747437103344,2
-8635424650096224012,2
6450596974900992247,2
-658383447932086016,2
-7207865193398609659,2
8126290185176668416,2
-4832139345020397308,2
-5766195881948030710,2
-6194426904968898293,2
7395458022747592965,2
9172544272132004104,2
-6566386608310789873,2
-6881123328608773872,2
-2915523883919681264,2
-1306309781057644272,2
7918854712387885326,2
8476461149952071950,2
-407955609637431019,2
7250149133476747542,2
-1230215289281128164,2
-504761630273251037,2
6004962025556203811,2
-5362895143724852951,2
-8412498606462543572,2
1642688035966605614,2
-4673496547952109263,2
-5897103973785741006,2
-6629062154513491661,2
9166165446924884270,2
504764056984017203,2
-4565489345932502730,2
-4024097683276244681,2
-3527170207326742210,2
-4748642263115966135,2
1198615086978750793,2
-2611696208709494453,2
-4252038455824950963,2
5227807006307703115,2
3582634540807674190,2
-1661468524839118509,2
-896532373889164972,2
-7526595186630272682,2
-138514317735831205,2
41805521144961378,2
-2227222411735672477,2
-699551778237654680,2
1627517023800580457,2
6622172925064173927,2
3393604549384395118,2
2719328287509633390,2
-7718550975579891338,2
-2791729103359125131,2
-4418672651480802947,2
-7293358765254846079,2
-8996242920772281974,2
5759314548641945990,2
-4273258314038978165,2
1138084164412299660,2
-3953120382399620720,2
262222841678584209,2
5912831427222755731,2
-1999514002260960870,2
-5122073873472759388,2
9106471288917514659,2
-8289621207935690325,2
9073331754354006438,2
3516488672740039083,2
-8922164539828938321,2
9043871821100669355,2
-5385651991424214610,2
-4755001943705462350,2
-6281656108747531850,2
4155024893068106169,2
1203649274407082426,2
3456770595495664059,2
5588507807512189371,2
-4934886942268401219,2
-7968415755192575544,2
-4065603692856419897,2
1198818275828226503,2
2344141471242574279,2
604549595029363145,2
-7083782041996568110,2
-8591013067372832302,2
5977333764120041937,2
7162990250571651538,2
1260210444299065814,2
4355575007062055382,2
1437765761687804373,2
3796532100086421975,2
-2479158982359721509,2
-6869828634484745763,2
-8146827537061586460,2
-1525146756596573725,2
-4044216002987238938,2
3889357604325218795,2
-8103026104622065166,2
-6915128380158191113,2
-3668572353090102788,2
561343508822809088,2
-9027525018088056317,2
-4925796397358589438,2
-8888028192665052666,2
5478629738925971969,2
927936431768001030,2
1999395650947570190,2
-7949613372695061995,2
6655814277006809625,2
7354128585593772571,2
3880109605995338272,2
990806002387573288,2
-1082388452650984915,2
-3016909198123410896,2
3473433001514162736,2
4856460174398773807,2
-3673030296824391117,2
3988620282433690161,2
-4386228879286019530,2
-6619868727059490246,2
2105955986612869691,2
7447128724130028088,2
9003175313647131193,2
-8737689376243787202,2
-6398885153684530623,2
-4295386892152677814,2
1891129213466892876,2
-966028207166006706,2
3240932346009672277,2
826664305416526426,2
-4275781047437305252,2
-4627406581641061791,2
1709252437118081638,2
3497821356558703214,2
2062317057389156976,2
1364759998858713719,2
7448966644645288567,2
411812451305708159,2
3841586818667698815,2
-7655273943379551609,2
5604098695781603971,2
-6196395365711160698,2
1695069933160159881,2
8880183311102040710,2
-1138643266009376116,2
-4611844783407834480,2
-7906620268468839790,2
-8247390539325973862,2
8252173078657292952,2
-3745872890215998817,2
-2372140022617810272,2
1243525556578343584,2
7508644901212445343,2
1189625588105403043,2
