uid,original_uid
-4072167638422393520,32653282
-2303242276918878896,3234141110
-5052044613254887654,1115680188
907089377727082435,2861820278
7896273485275995910,1020324623374868480
-291475349589161989,375138417
1883150414044490966,8117552
60623687041939476,164347188
-8406933430412485041,307678333
-3246326417545409781,229938718
-3177788823032996635,185676923
-3987724406738059498,3578154081
7001457013135905938,199860727
1824743734524119468,1641872756
-5283467966763274490,794927784
4040277711596996671,2266696268
1450182152563841766,930898759
-8772360328739986052,191958872
-8638500996461104091,310553938
1925744279553011384,228184088
8207670397982182883,1066703670639767553
2221193006417924225,4196477175
-427329830942085923,931919345537699841
-9027715440260337245,3549952877
-6489377680117918356,2555629727
6378913320091775833,2572371129
-4863667909478764696,1110757538071498752
7622409952887780689,228425478
8519742854063932305,80571610
-5973032603775115269,232057761
-4688503380876007348,281239407
-3216428792293066047,456419421
652675835927011234,2356688492
6548290980281505107,462925478
-4297412135265604782,3381154966
-7438527671683170673,325185353
-8035441953233110348,523996198
-5917980468317220085,218363714
3872534993229693338,481738684
-1285623395506644160,918707734949666816
5539626023772481992,1106436770659475456
1272662131780175422,1125366165763760128
-8059565304071307224,191197892
4503708534057324758,87765832
816131955244343207,1133739070868340737
-7354896578260492902,576351203
-7994646226492936975,1139950344513957889
-8252568210825946569,200903485
-2236228376374017487,254794668
-1233540825134570150,846600162
3039868498585600024,59270995
-7911146144588839034,413459920
8594571606597372276,1121686615636660224
-7584197940983664845,136334536
-639485000799529275,141267645
-6566957963803273925,2184847004
1219706565428522428,145817779
6900718860305309509,948956731937316864
4286528423303884543,1009293865
4326230868225081020,1240103010
5220428279561977477,590165300
-6615503209188389614,1613562120
5110993570778617729,3320278389
-3816955302173209734,1527826106
6391614776823518007,148560347
-752247163750288618,975162642
-342551866416044193,1029714934412836865
-398870137703487999,4541959512
-3285928548197910202,140825793
-2810387792843199631,950061525296996352
7136437535328964997,892609975
6041940543599808480,159521945
-8629232636335258048,1149112688737476608
125186377898809395,1139283367713804289
6861157746194108208,174221548
6320582870440837795,421148871
3893729478688432319,118809811
8867193932220759971,3246993934
-6990557801113739805,186827689
-7015578161800984125,123773117
4934601219733961141,875765979392954369
-7381985017538143739,84880825
-8729543034571116107,1091665337186168832
2706281473209027154,1104058414085345281
4900659643680921030,151314792
-303618106802259666,890929583440187392
3267216017296066802,395392941
-8695837175519979534,1041957922174054400
-4872891936545962750,917740338231595008
-9215725619589551602,1180305475
-6279472765751827411,1142013993583857666
5957659997528031356,1008413298193305600
-4455198645259879291,1143689347696418816
3619641615772148632,2169026130
7332113085626624882,133480379
-3894279851357042605,1109876722026061824
-1165569706743716467,1378280886
4396238005593783971,34586433
1513250377145363246,143862298
6516772713882775678,155317984
107130271340301671,2781501607
87160119932476851,928518071580545026
-4085252282539129810,273591425
-6576362235098485019,2998774635
5761914007565205524,2924004899
8340051017369882799,47742330
5640968019106732680,431181940
-8818874424867812621,778189
1734340748849069599,2316260052
155322406656007448,205143737
5154599424103020345,169304506
-284585499929619844,247810455
-7640285641454348947,371354611
-1318615791302313037,853463324813557760
-9113562016722622775,2300852645
-1791417403790898696,2452463008
1885651562470197861,63295980
-5500084301668781593,2364428750
1718654929461709451,1128748698
-6857964066382693843,1145628475
9109920050832427918,4198610597
-3023915468321103221,182957577
-4116696642881175017,80958073
-6688911116772482815,140524592
2191074933267928662,374199606
-8351997304144456358,1136122982106054657
-2898553596617710631,55537462
7490177180242836940,4625404337
-5072219731925725940,1416737760
171832370892550637,275991552
839048861289098197,2966829921
-5960311881026619847,4190317576
7030953705058337588,354657445
-5469923011143298497,30502427
-5903611703189152285,220205623
930109410142741162,501292502
4527739746250812976,993647363989307397
5629304449580241181,320521829
4209428977505140752,41647698
641603280751971304,1098932128417484800
-668312112169215055,1172131551586504704
-4501730094011978426,110595374
2843027632080108876,600379421
1541998192753756576,906004814802198528
-7534208654610772224,564959786
-1857850444338104311,1180208108792139776
3503357652644506527,2871459407
-2777867250551620865,748353418377428992
1288896203211575244,170872090
-1168029453966427681,1167558482268176388
-6610025677158070372,981980483440476160
-841158471307878079,129614703
2449098391063849743,833172962828308480
-2394818839112373511,65614724
-3408588978733143303,360998762
-2079552427945322980,144893848
453518270714690107,210152283
-8491711528332118032,171175638
7846920794804425661,1120735339939803136
-6131036585180735537,392369208
-4637661899192500886,225074432
-5614675203451683336,17621963
-1811260776993371309,553788186
6828235149459039764,1160741938989031430
-6113191967708068725,2713303584
6573100344297875817,1120076166818406401
-4566995278168051201,4100327422
-6047235490050552326,2885687913
-1154550734117037314,946718742
379010694358585601,508188104
-5247354439909173827,46745091
6483583573379489263,1633242535
5714003862281857569,146591967
-7963620217000337229,938799969447931904
-1964031075510929503,170749193
281956812295723887,1056110214
-6831378008052666647,171631960
-1946921610838497719,3359311199
-1322897548887353146,227436528
-1360461555814756093,1073316809632374786
-8084919574299305304,1070640741741981696
5358224440753784689,2951474255
8988642613972858568,134455075
-5827396672927049661,1054932195008233472
1812772326841193883,1518039264
5259474253895247830,1064171691520200705
1012661543884376542,39337182
-2830860083537558789,201022112
4077039512208668260,1141769352192110600
8863678872901625570,2347073861
-5905942380748620510,866376093938462720
-1033561029212875615,502289411
3483656986943581928,395652435
-316218702709355922,170810295
-2386944986702766665,318541531
5277687322067603639,525311889
-3215081128732540853,842723041301925889
-8898276893106102328,1011052717828079616
6303356542053339339,147578664
-3813061401815129451,564114077
-3361815948889705702,438896422
5220660057355388319,2190815954
-5791848017928814722,1126518980481515520
7106719961956434202,1138220128263426050
5560403968708605782,195028580
3945601466298371055,2188496754
4728540175557198577,1056568164358778885
909126299282499754,167929971
1474980704723280445,938415487905656833
6870006027586050784,849568213
-8239810917081480944,1082054442873167873
-8646020984659242431,1355508234
7943228682991900570,1432087382
6970475780027965344,228256265
5096144130232508156,751436708441382913
3324815431754557230,1104231880000503808
5693606863791688293,718574934914646017
1161673894391985202,2763329290
7588005745466670754,3897449172
7269597611243210405,265790786
6090684844886332025,91336860
-3798382381842029535,134839654
3451379766930214581,4049851037
-9055958926372211617,119138266
3174450807768723926,930582016613117952
3924071770449566584,184053811
-6489591338905505762,1133837252080099328
8950819353771744197,1450369759
-5018778391721083645,382361078
8010397934993658009,1031332173767426048
4792656384306401676,1589154462
-7883870770473135023,982989344
8034997846708039212,124244134
-4480670315196368751,3064606211
4639040850895359164,549636763
-8151821849281706308,2915593264
1307464982751434854,172516150
-5021738815007529505,2964844517
1332029877283689475,700788174675546112
-8493351337441810793,2239758440
-5013614256834732840,1077621632691249152
656381323067322226,872230693413289986
2807226936369370584,191825710
4647696488629716217,786623959680901121
4110104953766544057,798968545723957250
-2607128250306905188,164087490
4775004629179710015,204023113
3605235438670747153,945333708156006400
-6895770441743078021,164354300
-1833050105288768157,595999664
-1705497084191585469,4567925361
278308682877858900,747924069723549697
-1236716507547782269,128226564
456777436564094314,3128844737
3878261802230261577,308807649
672208370721129448,117572759
4648302186018847444,2384331925
-8038169611360407482,2521628645
3485131880877631155,281747567
-7943414170927300472,922228189
-2813550870918984017,3254809173
-5616622031119046660,143492682
6125554319062754586,465128529
-936999329825875745,178759550
-8504611766997165627,115951148
-2229661641130301903,1214306502
-7907342333908711541,267340298
3744306005734898362,415601932
-6067625839751110953,2299919979
8790533992914977210,726991678729408513
4636706612332644850,2545948482
-6222254260955103248,1111155194396581890
8952569252599716670,1655962454
834556892491499970,15669825
2320227142323373082,148101694
-5717745090594941884,191266512
-6331196117383324539,4216798754
-7367517070016108638,885318268722053120
8825140750629931317,592067848
5846794618892367066,724671570
2173572711487725243,1275018536
-6143308614136748639,1142179688657371146
8295775454294709831,614499242
663147366468050225,264271141
5464901174626174973,1142197872047337474
-5521909211187569638,868414272
-9090823918662952057,1128129921107275776
4932728032625730745,88484975
-6877342393455722327,728303199074004992
3531296466509730247,375112739
64852653566070349,2539769747
-3817203041755408430,3382723343
8956709141481265019,161437840
-4478404411831743341,890522514207780865
-9090188957918166416,341261271
-8275682494438861149,899773277463351297
7615755661331843776,160070758
-8926518712031059512,2481550368
-5667248008756146312,143642684
-3227603129732263424,3099184671
-2217505318275958328,2836378151
-1005841545773041854,426760143
-6723369175011164463,160066369
-4653737393754797493,1086497218192990208
4211224673702461989,2229690936
-2179500260030185053,838062287760011264
3161234440940068770,115933347
5439372455563581198,726943581576028160
7907366187571170037,186631258
-7759499778414918854,1051946013207011328
3746099538056089879,772422409592930304
3863747666186633749,1076184309378224128
-8970784903852336816,2479669219
7515831780257011187,191641214
-7002315649350070875,2329276233
8061192020413226211,2759246895
-3993778242314121979,1141827298229964800
4796968314612136947,1140604016
1927475070621171165,342875465
-6172932310119567120,272964605
-5616543563467426916,1099162603572600832
7532603748378080244,273678041
3449678370501345330,136372946
873342191416340957,433854863
7560271478213343092,455530351
-7762552082889412711,141362013
6417759462751460580,2957807044
-5918787196414753387,576905190
4186752343972469485,4044154157
-4828442139192610044,141647449
-713047322602104751,4561736850
3122914433699486735,50480255
-8263706960303959603,202304643
5882764472388384581,765300857042763776
-1295209178919712567,1045890449498669057
-5305459720969458399,1021109670
-3858747517438669016,3351547408
2743712133925680554,330757072
4996993007761203233,102050181
3579852441564046648,2483666892
5579514664526588015,395709912
4521602537774848713,2873472894
-8248162781399580889,1611363804
-702420981081319295,3359545853
761689577296982172,522651534
-7585135933888706171,2522470293
-2002484601939822324,3194008048
-2555763994552242278,3031131760
-6572347491215769945,802990513758543873
-3031314609018239641,142083059
-2694565739209483297,437982534
-6489530420614885234,921497577060696065
-7898660594768305559,1102747268724285440
6156879610746793760,762958813523738624
-7733398293566961688,2155384692
7665419609328555134,175601741
6357999741603601532,181286561
6104104879152959223,165190264
-3473267069686059672,3399591467
9016806623205511375,3056374078
-1676633869500927193,708069509345767424
-6339650273028996367,1027337789791191045
3489480897978303902,121553375
5358544304137007472,365748846
-4298852418619990914,358834433
-1639320790973488685,153662902
-5637962888773932772,44658637
-803863583097094081,979508964
-2860657387942689146,151732252
-5637736253510757784,398648087
-4843607009553785188,887708790656815104
-8239510330420915353,860850199
-6485208384622871502,123627831
6225604054941695109,2768011925
-6644228145937640308,3085542419
1890302570154825911,982380773260120065
5963012005031977403,791927922
-7259017221757795367,456306776
-7833753994466650492,1005754319600275456
-4211743557130059102,609112934
3086345078517882704,1108092118663352322
-1269816437358802705,1094434244246552576
-687484722505340987,121840743
5574131457997764085,162853841
5878230028135827694,64649961
962542334938867803,1024073810608369665
-5797412496808951582,344851965
-7859538728054326738,4799820449
-5083300501765979694,1017850838507819009
-5181606885922770422,203122308
5353075817025691896,4893741269
7931996371047323329,488022593
-2485268086734966096,172491320
-8881546821794372574,271944677
6584065696208983849,925686426
-8719969094495243094,1000912904160497664
-6697274286962603737,741479240
1067042976604606931,897717465676992512
7166978288024477025,1092589253178073088
-1108951329998719347,984506067320262657
7935974001315028123,254735316
-3705840402556158973,632369786
-166388872231368703,479232873
-5797432381781492630,171172341
-6061032930997170508,2924169509
-4383831729946253529,2923557760
1955798322301437226,3165521253
-8068347828983214324,208358403
-8400846240551484422,151203240
-1985427985713145665,1009901
-3810615900111106277,4684454010
2277165230812978345,1101847954850308097
-7685613109536197005,984593758971932672
-727670573420433301,1141119610340749313
-8741324865084131834,2203968487
2991441228069123079,202754248
-2992967183196608935,167440335
6081582490836441994,989578884
-7864526723271164785,1349808530
-2442907615587991246,2902533905
-170878453599516790,213458373
7975325584666960811,2858181432
-1201244394046484854,2156176993
-3607003759491825714,228174985
8509070228962099599,150616215
7312313107345132026,182180407
-2746506652872564324,894696426629935106
-5375195725334723045,157411265
8701258770232869707,1008546675886055424
-4684823138166530589,4730693301
3502313875035369791,974310576
-3295137080147586829,152845615
-1308927474509347674,724681861
-7728182438860145946,977154919
-5386299663955903073,53797011
-2681390576698986501,637048204
8028116294030563854,155389953
-2043916930338148037,190355280
-7855515548819549037,2900742519
-9044797767954501926,80486861
-7449646282479056069,336919117
-2384320518421823494,62821102
8362107064655196078,218730557
1299139626304535550,803662505696436233
-8277906525077202885,928344609989816321
-584519921485119085,7699802
928820835847594935,4749429393
369850148834038580,125141086
2614705767943097501,551893505
3965638986425816012,988506162541813761
-4784307843913095711,1559163650
3198008598447488049,336666519
-8324307619802924966,2650974389
-8966351222697671932,126766823
5414898038543152360,49173587
1891586318275852999,293084600
1359569237941538800,2187866469
-6946327719864979134,3209092841
7912846998980262663,1055145852
4471875967933057573,204515580
4951082311613143545,376881639
-3239489961251353996,91707178
-1770000257558468000,2993116001
-2681958153158626210,1129830414573613057
-394874031192784043,160594827
-3068094399061359809,1131289669885419521
-7237196889639606820,1033069755631108096
-952020369340498638,270985577
1670731599759089445,1110902941425242112
3665124388880465751,1228192646
-723413758969023993,144572189
-2449319585420032706,807558747283398656
4265759172036988685,1099306324184231936
-4515509932407959636,1149586707974504448
-3839680086136816092,435725350
-1859897535704951661,154506369
-1794545582015803464,186172007
7850201994393507112,241326986
-7911670071059987832,218492950
855354188256407321,4049415197
-4786217805176601508,991482501754441729
7473418304338395505,175172570
-3825798741300994140,713133439197773824
-4565377174558298429,1027002324
-2862457056069578318,369292016
-4134541123143017942,1140353944570535936
2719742903190756637,51792859
8431280666532546838,914900862
8777037778161270330,233486302
8623593881864249346,1117228460269764612
6259369316311585786,175561744
-1712028864218529315,429969383
4091033285702016819,214949738
7794437448868081884,2662139235
7635468829957662326,3201304461
5863174900074017572,2812008053
-6341984607308817572,137783785
5994836906582356668,781553880857534464
-1444943784960014955,3460900883
-5950188577836038807,716429985
740434877916305902,163125998
1793640337121922044,2618988151
7746606207544590818,117303205
-489525771088891272,1394533238
-5653369879388313171,149925193
-6889802598885527927,253728518
-9223322503111527589,2349466872
-8617792506345537173,1127373901582020608
7149136994454801008,125889496
1172627106174342093,69949736
-8703654768369815204,834163387181457410
-3321641182417182531,351595210
6811445962276401597,544716404
-8607332810856586312,924787100637192192
-8159824135577693594,229468193
-2079717901996695376,183392877
2940730074313482337,278251120
6366667717923986608,1409076848
8459741878561022818,1332571130
-6818462231469614081,59904355
1137778254796653828,112527033
-6150267822492212462,1652964068
7149822682789431301,3026465936
2398639609014565100,2716877769
-751250019483643778,155455038
-7681267695629188095,2172817898
-6746315711925724563,1096551990123995136
-5461317275051018420,862451434373165056
6071009225769536542,109132792
-6634831400407515937,2610991667
-5819546951825690655,1100871786772729872
6642192027772761710,1030192760601686016
-1994171962060309598,2973406144
2052319944324040449,845912749
-8553702225367048103,842198319417962496
-3937899997879077026,4246716983
-5540515912509567195,1142718577025441792
8362232656463069627,1860097836
9137174429740644990,1608702422
2006573729586016381,302373595
8969491080799868435,120392199
-8225916637774697759,56215551
-941439639862478816,432880756
-4805530856844486663,381991750
-3826073824135366800,189144595
1063715331324731593,4529865315
-8099948861172729730,4153401868
694470683903943009,186818063
-5310412330034616099,1077029970
2847009731409601816,1528446822
-2496427253432660180,842912690414768128
-2938540451537356943,10052072
6402565100434040319,557393074
2786526028854376861,2956772811
-3996513772797973255,168504230
-164451343515455930,184928233
-2009811744146951014,203558031
-3470152587189322057,15865615
-1681355236581541166,271621031
4179973033242705217,1084266721
4329694357817498081,1074796512243277825
5534842809019648264,136454608
-8190030635332630427,64776179
-1538535040546855706,2332672092
7639628666233696251,1195884806
-8548648766033723135,2308991737
-4842198534427420563,821211103598362625
759105140781359724,199031031
-2664595409857670999,200359348
-7765914588575747610,1683589315
-5497156192043557116,900354566948040704
9001844519062595347,2415133219
4698204689098992927,1138421432134840321
2966613140279940489,80291778
927465236310635767,110975737
5872871384080075757,99286043
-167281785360927576,334698402
-5583298461756781164,205812919
-3268454710476326846,4197963304
-7252052465880480652,807290796
4696555380015757109,201076843
-5626961964411461807,829180249086767109
9001345720982247216,2276944303
-4811177351654095155,271123137
7289357163643477433,809834980721487872
-6895687823407475987,430334454
-3398641270922941895,1129383498
-7525931883164587894,1276067114
3879974607105415970,1098679980161155072
-2078798858752043243,1141806275082240014
-2994442218509773460,886285601007337472
-3500664056949632841,248072887
-8742576194339574084,822857759913889792
3830661347842984302,251758156
461313409847711836,349872720
-1196319645112267326,2963254811
5277085018023759037,169708682
3315629767092753373,187338183
799215782464912905,381555327
-8178279348903535273,1544353926
-422204692553355489,1142490894433771525
-5254184157417640979,847505803581861888
-775259269746937215,2388390608
-8055695333193776430,3149659601
6119480711634808703,2189151662
-4169606247371990270,3384886455
-3111046976883085876,733331211033186304
-1967710808696278329,1558630459
3206592522532816637,1400910494
-5405720780465341623,1262590266
-3249472518873500664,216493469
4466782410083617188,583168275
-1960427779511948208,143584716
168918754191196521,276005714
-4023695006538838629,1137471782145929217
7639431135302628565,104671723
-2463726677758658168,2369072109
-4929946133763616644,2980668137
-7299704225267385662,457118577
1853832709075816112,850455233784401920
8096963275173683015,2373197623
-1296034289826338704,871504471754407937
-5867577633109142969,821765832
-218242803164470937,1109278302441820160
-4497420198833516334,2527427700
-3554833980276893311,180212355
-5666567948190569807,864767041
6305674411267606902,2353979210
-5573460658684128056,3076068057
2396692172721092740,3321955011
-598170989789213249,940042434565718016
5695623359309696315,700276730
8134120967689209470,173832343
-4255346697394830261,3863654003
5522083204628517785,860163644583268352
6537513268991292842,1575980108
-2232683613201456958,121629796
-3688594942766443332,1270997504
-8836462565051848988,107585796
1082527873109734531,1012499932354408450
8770499794313978312,305929009
-8509954529750888125,1360192668
1040253875497992824,537490178
8207364673071256515,202178326
140282109536469378,1864625334
5770723914483328451,1024805961607860224
-2605428287332074149,139515903
1788425405534052972,1143315946993541121
7454890338148071399,149552079
4467311472238718239,2507949332
1251818955247914405,1026505939493498880
7874605468200110290,879328217026494464
-96097492012725744,795016885737766912
-3377552255536057309,173708277
4955219556415031462,884213973410873347
7377136125071771293,1048593547501264896
5870033704358686128,208796351
7641544360668766206,2591242408
8598612505164518341,1930456999
5879704123418819218,1132803702430076928
2005344395898173528,1689477924
-2299534982043334551,239418289
-3519566990455082602,561563188
-7032534459694024836,153816384
2761401895946282309,772594520978489345
652530860917789411,9114002
-6312408797210910864,110021055
4760816423167656081,875030935271604224
-8713189568180913992,828781232133648384
-1887302421067108899,1142242862144397313
-8368868304883558476,498733812
-1720206047026395914,1129196225675321344
-2352884045691515784,433744431
1107066695759505181,600265983
3651345981218021619,2904597659
1525723219375319670,1117064816282222592
-4636925619391412571,541342399
-1337457694558311640,2458288620
-2806765266842811579,142090024
-9079908941251398368,2884970188
-2916712113014058993,981256517021204483
-3613724686393631070,1071109557131362304
7369678650878550151,141632353
8104656928141181260,1138079698146271232
-8354597657180734638,148615407
-2551209521460917063,486119200
6173013905263512208,125893895
5404106264090067819,7518922
-5508233585458270420,89328375
5347054156112438655,3400254657
5890956060161847293,170561324
-1386198283032474647,67224956
1693243955479777028,871065163599945728
-7126504033025021754,1027761020998217729
4158790884758570849,1047587945031643137
-1918055333388195687,131576051
937292611255360326,803081904
-6452631469777707234,594812506
-8623507498381754672,1109977527727112192
1547671016899994603,3931435583
2113931110017272620,186691980
3436965167256657846,198723168
3082335134060863266,1101066184668180481
-3882710048467105032,154276394
-1719366390941442228,890697788761272324
373534928145910486,802365825839759364
2093290217400218537,194364638
-5450030437843653275,1142153963892084736
1545990229267811285,1115805937678409729
6247182722311820004,2385859315
-5795066125771886010,1065041075323187200
744388259337175273,1869268429
-6953121923664471070,1171195861763842050
966182778509904810,2903206839
3462340440328393124,1282236529
6908671404609950777,881601148033138688
4469045231658192191,354070612
1893140114959012062,51468869
2532906753158335283,90471877
8890815259069483466,2148915901
523400947823834657,4251942192
2064532352379187749,739181640
2094175151884140936,74515661
1147870034519178268,592402988
981964216394543902,579362417
-3829514256494088123,1070316991121162245
-2843051773490929028,605956973
-4993303274550882909,1427934132
-9069310664820419555,1010410498720976897
5499836616257921851,2156172532
1866826325742604266,19749628
-8835278334509516168,39558536
-8922157098279836081,1260960854
-4555960099595183044,270994697
-6920430506664665599,264320770
-2860221557508740383,318504078
-2003613596268341667,602771313
-8427761155312446449,156413407
8807346525244373652,176645507
5907746170280893433,1604911417
-7236485549846795130,1123820150
-5073478478043935393,714140632504205312
-8592053306553577715,1120348871169859584
1199340760525204150,1037550794
5997553839662267427,4195858973
-6634108277737358543,186788472
-681448270942422624,177605019
-1933669137836744617,383524205
-3222746950793110309,1122229402832703490
-6783132857709697622,822626106796871682
-6363085324915104450,1313952302
6533377138090209727,315845684
-8317025427069828411,311006892
-7202517484473311030,710842107808755714
-2965085784097190863,3034831553
-4101163402121121672,93131993
8107375387311728138,3225311639
538655520587741577,126492668
-4406197441433013378,3795278549
7690309374811903839,2862499522
-4651717107679261807,227859768
2041845794547222075,830956038346121220
3322638757974050634,3022178830
4527784374562535058,44698651
-7402780509965668274,3558942076
-1618141425735176386,743831108
7126576652663532435,4185487119
488128569181156285,3093245639
8861430139319966884,133084801
-5661190093372035638,1116233036
4311711133869341272,2393102473
2415806697773929963,1122102667638116354
-7008061675296257186,117792867
4694430368347361542,369024090
1319251151470345461,1139935397428043776
7805905360240395885,1086122184425332736
-3200411002375030493,2418668833
680694149446183954,132753820
7046456596010553079,2859045062
-7284855841707204410,869537187733307393
-4176283593449639985,1721252785
4283336275093459446,1104947500673368064
7627132054120375225,918329759129657350
-7499425920212197095,1406032212
1050209944895833520,936636485834563584
-5604474385505103132,972656369110278146
-6546330889981159991,376409889
-8570164722478262200,253868594
-835952447468990224,199952064
-4594271438292552397,725122413789347841
-835016683655037228,397698233
5003991014009883957,1176891230
-7943946528968982987,2259126665
4724340174385947944,127240819
8539590262546209271,3051914741
-2029363572385994711,1141434564306460672
1491166310384825385,924454348201086977
6417638908540833744,1122616380002582528
-6077596652291397841,187087618
-350802948527947102,733114005133254659
-7457933032967596260,1281303709
7569714198063762456,848961954760806401
518380280503028639,1360916665
-8222108723556066055,867373724
3737909048398703275,318122905
3921529618647201964,1056226795
7518382983091347017,4086242314
5616248808817758829,716621760
-6564303221135798689,164594848
-617776517307754881,161821640
3438597570510418780,2733247699
-5901743424811818476,3194596703
-6678550725291721183,817524631
-2618322734855214937,3503750302
-7706029683561823680,280295090
773744122136504205,1262091307
-701082813163153028,3555607701
-8713864415287746939,1121482484867325952
3936683528823891406,1611918060
-4599267218951133175,35096651
-8575312249676641922,1669179606
7868724671337517042,1143343730998599680
2012961279000985774,85442559
-2334791473505163098,745712720
4297939543105864314,4264972361
737048263875586399,341781319
1512129292707344097,761462295272820737
-8591858671896156010,142677567
1885698012012035813,143274654
-8116754483402993553,275995068
3512381366013814756,69006170
8472460848298448195,848243405062844416
-3956515006561365262,952636137968951297
5352166356088340735,469254672
-3679927832931286715,1000801610484895744
-1880651070806561506,633265613
-1264289082688420271,1170304129
1262648371828480953,150758281
-8210489991126536508,3006502061
1303901828904296214,2801142472
-2134860871562295511,482861279
5559748127790545908,779737068230602752
-2003052463553721444,1143022972766171136
-3244544407033797789,1021916337248063488
-5050345473234393745,501493567
-2573722763923840607,2448477252
979567238193588985,1129029216027258880
-4497878227923543565,1020075954859896833
-1981794692136177295,1036917825091325952
3833337000023566979,734244792
5110785748577332817,1142608803881529345
2181827880900988526,1135553407060795392
-9185919179887336651,955153953074896902
6474768290146674163,323528708
-3554679596539274484,1140321488584749057
-2662053770367934362,1141129811945037824
-7140814085622717876,162067973
-633483511362020236,548045235
-518796515220555372,759493333945319428
7539631397829215109,259369832
1253942671951887912,3340147995
-994916170749884821,1059085651142995969
5771989605593691200,1135898502842716160
-6928481057110996397,720073073857323008
-4589611056574343540,379296891
-270401611001873584,4130076101
-4490275149867550922,370782196
-8074204872355059520,1623142418
-5003670546896813944,335669348
8533929176463530029,2781436744
-962224806428143407,2787389453
-2573054261099065070,3452609068
-4544395674086462227,1086125122371706881
1401429549739214780,4021363749
-174771677611375370,1071113364221452291
7172675209574364816,192226027
-1301828717823052088,134056374
5712358731624809215,1142447594993586176
6090420368043595718,292042997
-2838858083146881821,631572470
-2541704535467207488,991487294518517766
1346618872568136204,1044374927103717376
6953119179972624692,2520003291
6158286908297817072,1447893505
8133206782425907298,1006298076343128064
-1043522837901019372,2147873456
-3690297775464473236,737812142
-2362765830594649219,1296563702
2698135581862659195,1101338472097480704
-4612559626557229599,188184145
-7860652188209441186,1056730813352607746
2351926175782166,1099457214912364544
-6207627130141228808,791696192325517312
254212493968616290,1694034290
7887552028004078455,291318386
-9042581248844372231,907814141443878912
-3591753852866038206,185276005
5540737799672732192,1125975347546271749
3381282568677066998,1691467596
8359204189961005183,2375954965
1947609041261802958,2411874314
6197209873806001418,470765650
-6534942782956640304,75314987
7350488974478697126,1098067313109159936
967319281467690447,1053377907350036481
5779507780949291832,4863234412
9023117133910017698,2738343696
966911788470807113,400393661
-2112043339794134672,2759040258
3755410483490724497,737794148
-6051702750469811656,297033963
555605219045442680,2993188919
-2609938347742584160,1197047450
2263631024481455824,789076108620816385
-372542895328027150,1141763719782907906
-828405005343008885,1304780234
-3400110797094497950,387393013
-4286109034493913066,3307455832
3210620560190757694,355317880
-7934183500826918184,789084316068356096
4306056676395347104,997923263014752256
-8729739188757958257,768583427973083136
7870899930956192101,1116504354717040640
637828448523748233,239430432
-7638516902437975981,150661483
-7427396045879819378,1077215312154632192
-6045455954737723092,3586229173
-8600834634556728229,1130905707732189185
-8989062515022364066,1139890236039794690
8501455593949156298,282539710
-3653747030495729631,39763489
-1512176323615742576,500240873
-1537679198078456016,205441820
735729788668151156,76988292
-2864817194012727612,876597205653745671
8293752641080678153,3245552434
3358265309766949576,1009451347996037122
-2848008106131864306,917445621849690114
-1190141369295978847,1046850751
-2089288051882869628,1600144866
-357373948778101496,4508325705
5009592680074728574,1271325528
419687480665817437,1133940079964119040
-3649695735806708371,2513240040
-4977239747124783204,3382633533
-8904931751410788676,744695254532624384
7093901496882019011,1466251357
-8382770760989267532,924176095
58437510023304147,91372696
6704046742731478518,725372215
8039789678470984852,899436520775593985
-4420587114139984588,479017747
237900038257395550,187343030
6247732035623634768,3804669015
-648936426304466359,1111469808539844610
-3458835960453942628,727641789268676608
-3244085742271077570,256559041
8222813813375616069,193812481
-3969275437249766740,1117919801412857856
6304341051272480446,872184230926848000
-3936654131335946726,520986669
-5923816980541989876,960329879148515329
-7218790922579078080,2832145265
3803532250767364057,1121177559406972928
-210230314079810157,1098141918968586240
-6724565908411451246,948711874639605761
-6575018127792980476,1123623640560488448
-1423412299061930559,1139531352158756865
-5716147592139144538,712119625086058496
651350299232137975,386693564
-1564811246363309925,374865489
295491833059487405,718785778940309504
3690670488188754470,128456542
5999753300366422934,3171693627
673366865368407664,169802481
5497978907004872268,1352685042
-5346919885627362153,1140450588028809216
2539320840353371650,1105973732953210881
285999346915292518,208734056
-4409534366971165534,1395558944
7310455273654796828,868902204
9038741698230446762,2752278412
-1187091625676772429,1143290163528908800
-5471242358245412237,2566250872
-8205329568961052055,1096577897857515521
-1264744586598112649,771446560832024576
-3011080831904144467,859489247086206977
2400776041298830838,2966975835
-5094231779734643299,448470707
7596131563135612944,149252140
-1036316483023435208,729503796229976065
6349546724873282990,1591503973
7333999312481106819,1046182101215793158
7110547624145888508,183253032
-8086656979938378883,3130643331
-399315781602967988,261729389
2645045258258825821,153587688
1159226617657247862,1592178128
4588813217139969468,2792983314
-811258247839707242,180816246
226984382473637218,226768885
2504354818674417336,69844206
7968444736822325306,1143265651160748032
-2220017188615729513,109055689
6370125713840010910,7003512
-5215925585070609724,777263155
6650621724050260122,2446297789
-917467920401860339,163677725
5896031672280890653,714438231
-8241813550342406466,52641877
7077899529824309397,757553395658027008
5336486056807091778,4793901022
-1467319308356899045,1325555809
4235265135236887673,977003675167219713
-6356236438164605799,2948597835
2197236639698668593,1142905917291323394
8967275138527554650,328231274
1800699872309745544,387428660
3648325352868350739,256277511
3519539098665816223,2408177824
5419007547465271151,1009531795312955393
-4107450156315165595,1091004944201732097
3315192049885981925,775789245105631232
-4857308293221223324,290918695
